KodProduktu,Wyprzedaz,ilosc_indeks,Wartosc_indeks,SlsU,SlsR,KATEGORIA,DEPARTAMENT,GRUPA,grupa_towarowanie,przedzial_ilosci
H4L21-KOS004G-20S,1,296,6973.759999999999,248,9488.87,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(200,400]"
H4L21-KOS004D-20S,1,310,6085.299999999999,255,7044.74,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(200,400]"
H4L21-KOS004G-48S,1,319,7515.639999999999,133,5134.71,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(200,400]"
H4L21-KOS004D-48S,1,363,7125.69,120,3180.69,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(200,400]"
H4L21-KOS002G-90A,1,95,2610.6,79,3869.23,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(50,200]"
H4L21-KOS001G-63S,1,111,1742.6999999999998,106,2986.74,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(50,200]"
H4L21-KOS002D-90A,1,119,2335.97,74,2078.46,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(50,200]"
H4L21-KOS001D-63S,1,182,2143.96,109,1621.28,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(50,200]"
L0KOS004D-36S,1,30,484.8,5,75.97,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(20,50]"
L0KOS001D-36S,1,21,254.51999999999998,4,46.47,BIELIZNA,6_BIELIZNA,STRÓJ KĄPIELOWY,STRÓJ KĄPIELOWY,"(20,50]"
FX9323,0,805,136850,188,73794.12,OBUWIE,1_MĘŻCZYZNA,BUTY OUTDOOR LOW,BUTY,"(800,1e+04]"
B44869,0,1232,104720,173,34013.28,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(800,1e+04]"
EG2655,0,851,83176.73999999999,138,31368.32,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(800,1e+04]"
BC0973,0,931,130563.44000000002,91,29567.09,OBUWIE,1_MĘŻCZYZNA,BUTY OUTDOOR LOW,BUTY,"(800,1e+04]"
FZ0961,0,943,94120.83,102,22900.08,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(800,1e+04]"
EG2656,0,988,96567.12,101,19403.09,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(800,1e+04]"
52635-BBK,0,1149,91920,90,17677.100000000002,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(800,1e+04]"
FY6721,0,850,72250,96,17459.34,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(800,1e+04]"
FY3346,0,881,74885,61,10710.890000000001,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(800,1e+04]"
S23822,0,870,62492.1,40,6571.81,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(800,1e+04]"
243011UC-1110,0,906,57621.6,21,2936.19,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(800,1e+04]"
FY6718,0,674,57310.22,246,48381.54,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
305882-01,0,560,78713.6,127,43691.73,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
193249-05,0,434,46212.32,153,42197.270000000004,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(400,800]"
EE7904,0,775,65875,193,37728.08,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(400,800]"
FZ3577,0,579,61512.96,133,32731.170000000002,OBUWIE,1_MĘŻCZYZNA,BUTY OUTDOOR LOW,BUTY,"(400,800]"
B74317,0,788,66980,141,27798.59,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(400,800]"
VN0A36EMC4R1,0,722,97679.37999999999,93,27313.07,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(400,800]"
B74318,0,497,42245,135,26472.65,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(400,800]"
3022594-003,1,476,50465.52,133,25904.73,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
380787-03,1,455,45227,136,23056.780000000002,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
195105-06,0,583,60019.850000000006,80,22897.600000000002,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
FX2401,0,431,32786.17,129,22689.52,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
372602-01,1,459,57030.75,110,21040.97,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
EF7787,0,775,75430.75,83,18863.77,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
F36199,0,676,57561.4,96,18723.04,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
H04623,0,627,61282.979999999996,81,18458.99,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
VN0A3MTFIB81,1,412,44541.32,93,18439.09,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(400,800]"
FY6717,0,494,41990,91,17921.09,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
CN1831,0,770,81489.1,73,17834.28,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
FY3946,0,425,50392.24999999999,61,16897.39,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
242672-1011,0,499,31731.410000000003,105,16360.550000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
52559-BBK,0,474,51571.2,67,16344.33,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
380603-04,0,644,80017,46,15914.04,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
UL720AC,1,454,57885,66,15179.34,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
FY6736,0,626,53210,76,14929.240000000002,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
H00355,0,584,57080.159999999996,66,14758.44,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
106309-06,0,627,42291.15,90,14491.11,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(400,800]"
242681OC-1111,1,476,30264.08,139,13038.769999999999,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
306864-01,0,587,91689.4,34,12828.460000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
364989-01,1,430,41215.5,77,12324.310000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(400,800]"
243003-1129,1,480,38208,92,11491.150000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
3023949-601,0,678,85197.48,35,11430.85,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(400,800]"
FY2765,1,462,35144.34,106,11339.13,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
VN0A3WKZ5GX1,0,521,56330.520000000004,48,11253.12,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(400,800]"
FU7355,0,540,44793,57,11145.43,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
3022594-001,1,530,56190.6,56,10999.460000000001,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
106497-01,0,686,60882.5,56,10531.44,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(400,800]"
FY6008,0,460,48870.4,42,10287.08,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(400,800]"
FY8131,0,480,46915.2,44,9960.86,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(400,800]"
FV1606,0,727,61482.38999999999,49,9637.51,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
H68857,0,709,75033.47,39,9399.61,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
52631-RDBK,0,462,36960,51,9383.59,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
FW9648,0,555,54018.149999999994,37,8362.43,OBUWIE,1_MĘŻCZYZNA,BUTY OUTDOOR LOW,BUTY,"(400,800]"
52631-BKRD,0,714,57120,44,8080.26,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
LCW-21-31-0318M,1,571,26808.45,94,6983.169999999999,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(400,800]"
EF7789,0,726,72026.45999999999,30,6746,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
372605-18,0,709,55372.899999999994,31,6205.6900000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(400,800]"
242685NC-2010,0,580,32259.6,43,5801.1900000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
LCW-21-29-0178M,1,415,34100.55,33,4769.6900000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
3021953-002,0,613,60178.21,18,4444.82,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
GZ9297,0,697,53020.78999999999,23,3969.57,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(400,800]"
3021953-001,0,657,64497.69,11,2634.8900000000003,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(400,800]"
243011-6411,0,641,40761.19,14,1928.66,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(400,800]"
FX2345,1,395,45160.35,101,22884.02,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
FX2754,1,264,37023.36,100,22837.41,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(200,400]"
CQ9356-001,1,273,32181.239999999998,102,19745.04,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
FZ0964,1,381,37238.939999999995,131,17736.420000000002,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
ML373CE2,1,254,32385,75,17122.760000000002,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
VN000TUY8J31,1,376,44044.64,94,16208.130000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(200,400]"
G28971,0,326,27710,76,15043.240000000002,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
373108-16,1,205,24741.45,60,14874.41,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
FZ0256,1,286,32698.38,78,14553.240000000002,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
369863-24,1,362,34697.7,74,14459.29,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
242841-6710,1,391,27991.690000000002,147,13480.72,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
ML393SM1,0,345,43987.5,44,13064.560000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
D4L21-OBMS301-20S,1,237,23266.29,74,12923.300000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
D4L21-OBML203-43S,1,374,33775.94,84,12831.220000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
3022595-404,1,379,35716.96,81,12817.29,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
194073-01,0,226,29685.1,42,12428.58,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
365215-06,0,373,32980.66,62,12257.380000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
LCW-21-29-0165M,1,382,31388.94,70,11715.380000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
VN0A3WKZ4WV1,1,359,38811.49,70,10896.41,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(200,400]"
FW2064,1,396,30123.719999999998,96,10559.18,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
FW5705,0,325,27625,48,9501.52,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
FX2429,1,210,20439.3,61,9457.42,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
BQ3204-002,0,263,28714.34,40,9441.2,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
FW3890,0,294,34986,33,9001.67,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
UL720AB,1,206,26265,41,8969.630000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
380736-04,0,340,36210,30,8840.7,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
S42562,0,332,25255.239999999998,48,8529.720000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
242765-1120,0,355,16901.55,62,7297.78,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
GZ7917,0,339,38896.86,24,6352.860000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
LCW-21-31-0315M,1,285,13380.750000000002,82,5967.299999999999,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(200,400]"
H00555,0,258,30702,20,5529.8,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
G28970,0,211,17949.769999999997,19,3623.8100000000004,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(200,400]"
GG1R4001-025,1,238,14141.960000000001,54,3473.54,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
242915-1110,1,241,15325.19,39,2895.6499999999996,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(200,400]"
242782-1111,0,234,14880.060000000001,14,2236.66,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(200,400]"
3023949-400,0,364,45740.24,5,1649.95,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(200,400]"
3023550-002,0,318,48701.700000000004,1,350.99,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(200,400]"
192340-19,1,130,13942.5,151,29218.57,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
193249-01,0,124,12480.6,95,25946.65,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(50,200]"
D4L21-OBMS102-20S,1,92,10837.6,112,21554.96,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
192340-18,0,198,23195.7,68,20150.32,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
192340-10,1,85,9957.75,60,11699.43,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
372550-02,1,193,17532.12,86,10516.230000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(50,200]"
VN000TUY1861,1,103,12064.39,45,8899.560000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(50,200]"
FZ1384,1,109,17603.5,33,8449.68,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(50,200]"
304879-05,0,184,29267.04,19,6646.31,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(50,200]"
AT6110-104,1,174,15486,71,6379.41,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(50,200]"
3023009-001,1,96,16964.16,21,6299.79,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
373108-01,1,106,13923.099999999999,36,5977.6900000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(50,200]"
370286-10,1,85,9052.5,72,5732.429999999999,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
FY5958,1,151,14758.74,37,5671.66,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
FW5055,1,116,9860,38,4744.6500000000005,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(50,200]"
368887-01,1,106,10160.099999999999,38,4661.6900000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(50,200]"
373117-09,1,125,12425,32,4089.73,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
EF7765,1,85,6465.949999999999,33,3839.69,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
306495-01,0,120,18744,11,3807.8900000000003,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(50,200]"
242770-1110,1,170,10808.6,50,3583.6,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT S/P LOW,BUTY,"(50,200]"
AT6110-008,1,107,9255.5,52,3537.57,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(50,200]"
242744-1067,1,165,10490.7,44,2982.0699999999997,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
EE9580,1,94,7891.3,37,2611.69,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(50,200]"
106061-07,1,137,9240.650000000001,29,2599.77,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(50,200]"
EE9642,1,61,7075.389999999999,14,2429.87,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT MID,BUTY,"(50,200]"
F36202,0,165,13327.05,10,1957.9,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(50,200]"
242842MF-1060,1,68,4324.12,24,1743.8,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
106068-02,1,69,4654.05,19,1203.83,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(50,200]"
3024273-002,0,130,22971,1,449.99,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
G57585,0,135,14287.05,0,0,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
ML565NTW,0,51,7140,0,0,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(50,200]"
VN0A5KXU9BY1,0,104,15946.320000000002,0,0,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(50,200]"
F36642,1,22,2665.52,38,4900.1500000000005,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(20,50]"
EG8618,1,34,2890,45,4179.59,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(20,50]"
365160-25,1,34,2655.3999999999996,49,2729.6499999999996,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(20,50]"
BQ3204-017,0,42,4391.94,9,2147.91,OBUWIE,1_MĘŻCZYZNA,BUTY RUN&TRAIN,BUTY,"(20,50]"
242914-1017,1,42,3343.62,21,1939.81,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(20,50]"
AT6110-606,1,34,2941,22,1545.79,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(20,50]"
844441-001,1,28,2288.72,25,1336.31,OBUWIE,1_MĘŻCZYZNA,BUTY PIŁKARSKIE&HALÓWKI,BUTY,"(20,50]"
FY8567,1,23,1955,7,914.94,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK S/P LOW,BUTY,"(20,50]"
51286-CCRD,1,23,2673.75,6,899.94,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(20,50]"
DD1R4069CSS20-007,1,50,2121,32,773.78,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(20,50]"
FF1R4064-020,1,34,1588.14,23,699.8100000000001,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(20,50]"
242845OC-1116,1,24,1525.92,14,579.89,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_SPORT POZ LOW,BUTY,"(20,50]"
242695-1110,1,25,1165.5,8,226.44,OBUWIE,1_MĘŻCZYZNA,BUTY LIFESTYLE_TRAMPEK POZ LOW,BUTY,"(20,50]"
F35542,0,971,33014,165,12738.359999999999,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(800,1e+04]"
CG3425,0,735,46848.9,268,39289.82,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
CN6467,0,438,13021.74,507,34353.75,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
F35543,0,556,18904,417,32286.64,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
3021286-001,0,587,23045.62,156,15227.439999999999,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
H4Z21-KLM001-33S,0,708,16680.48,21,1193.19,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
3023758-001,0,545,25680.399999999998,6,695.9399999999999,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(400,800]"
EG2069,1,232,12815.68,198,14267.65,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
EG2042,1,214,7280.280000000001,259,12649.65,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
H4L21-KLM001-33S,0,298,7020.879999999999,191,11216.89,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
369400-01,0,207,6615.72,96,7482.24,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
FY8048,1,261,8874,133,7025.21,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
H4L21-KLM004-20S,1,357,7007.91,227,6614.52,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(200,400]"
H4L21-KLM006-43S,1,159,2496.2999999999997,133,2863.8599999999997,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(50,200]"
H4L21-KLM005-20S,1,110,2159.2999999999997,79,2494.8,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(50,200]"
832528-001,1,72,3051.36,26,1630.79,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(50,200]"
L0KLM004-33S,1,55,1111,42,852.1899999999999,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(50,200]"
3022705-001,1,23,1083.99,10,527.9200000000001,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(20,50]"
L0KLM004-20S,1,32,646.4,21,479.80999999999995,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(20,50]"
L0KLM006-62S,1,22,355.52,18,327.84,OBUWIE,1_MĘŻCZYZNA,KLAPKI,KLAPKI,"(20,50]"
